2021-01-16T11:22:00.000Z,1610796120000,11
2021-01-16T11:18:00.000Z,1610795880000,16
2021-01-16T11:14:00.000Z,1610795640000,17
2021-01-16T11:09:00.000Z,1610795340000,12
2021-01-16T11:04:00.000Z,1610795040000,10
2021-01-16T10:58:00.000Z,1610794680000,14
2021-01-16T10:54:00.000Z,1610794440000,12
2021-01-16T10:50:00.000Z,1610794200000,11
2021-01-16T10:44:00.000Z,1610793840000,11
2021-01-16T10:38:00.000Z,1610793480000,14
2021-01-16T10:33:00.000Z,1610793180000,13
2021-01-16T10:29:00.000Z,1610792940000,15
2021-01-16T10:23:00.000Z,1610792580000,17
2021-01-16T16:47:00.000Z,1610815620000,20
2021-01-17T01:45:00.000Z,1610847900000,10
2021-01-17T01:28:00.000Z,1610846880000,11
2021-01-17T01:13:00.000Z,1610845980000,10
2021-01-17T00:57:00.000Z,1610845020000,12
2021-01-17T00:41:00.000Z,1610844060000,10
2021-01-17T00:26:00.000Z,1610843160000,12
2021-01-17T00:07:00.000Z,1610842020000,11
2021-01-16T23:54:00.000Z,1610841240000,10
2021-01-16T23:50:00.000Z,1610841000000,13
2021-01-16T23:37:00.000Z,1610840220000,12
2021-01-16T23:25:00.000Z,1610839500000,10
2021-01-16T23:10:00.000Z,1610838600000,10
2021-01-16T23:03:00.000Z,1610838180000,10
2021-01-16T22:47:00.000Z,1610837220000,14
2021-01-16T22:32:00.000Z,1610836320000,13
2021-01-16T22:18:00.000Z,1610835480000,11
2021-01-16T22:01:00.000Z,1610834460000,10
2021-01-16T21:48:00.000Z,1610833680000,12
2021-01-16T21:27:00.000Z,1610832420000,11
2021-01-16T21:09:00.000Z,1610831340000,10
2021-01-16T21:00:00.000Z,1610830800000,10
2021-01-16T20:45:00.000Z,1610829900000,14
2021-01-16T20:35:00.000Z,1610829300000,10
2021-01-16T20:16:00.000Z,1610828160000,14
2021-01-16T20:00:00.000Z,1610827200000,13
2021-01-16T19:50:00.000Z,1610826600000,10
2021-01-16T19:32:00.000Z,1610825520000,10
2021-01-16T19:19:00.000Z,1610824740000,14
2021-01-16T19:04:00.000Z,1610823840000,13
2021-01-16T18:44:00.000Z,1610822640000,12
2021-01-16T18:32:00.000Z,1610821920000,10
2021-01-16T18:27:00.000Z,1610821620000,14
2021-01-16T18:20:00.000Z,1610821200000,10
2021-01-16T18:16:00.000Z,1610820960000,11
2021-01-16T18:10:00.000Z,1610820600000,12
2021-01-16T18:05:00.000Z,1610820300000,13
2021-01-16T17:59:00.000Z,1610819940000,15
2021-01-16T17:54:00.000Z,1610819640000,10
2021-01-16T17:50:00.000Z,1610819400000,11
2021-01-16T17:45:00.000Z,1610819100000,13
2021-01-16T17:41:00.000Z,1610818860000,11
2021-01-16T17:34:00.000Z,1610818440000,11
2021-01-16T17:28:00.000Z,1610818080000,11
2021-01-16T17:22:00.000Z,1610817720000,12
2021-01-16T17:17:00.000Z,1610817420000,18
2021-01-16T17:09:00.000Z,1610816940000,11
2021-01-16T17:02:00.000Z,1610816520000,10
2021-01-16T16:56:00.000Z,1610816160000,14
2021-01-16T16:51:00.000Z,1610815860000,10
2021-01-16T16:41:00.000Z,1610815260000,12
2021-01-16T16:34:00.000Z,1610814840000,14
2021-01-16T16:28:00.000Z,1610814480000,16
2021-01-16T16:23:00.000Z,1610814180000,18
2021-01-16T16:17:00.000Z,1610813820000,13
2021-01-16T16:12:00.000Z,1610813520000,13
2021-01-16T16:08:00.000Z,1610813280000,13
2021-01-16T16:03:00.000Z,1610812980000,11
2021-01-16T15:58:00.000Z,1610812680000,16
2021-01-16T15:52:00.000Z,1610812320000,15
2021-01-16T15:48:00.000Z,1610812080000,16
2021-01-16T15:44:00.000Z,1610811840000,13
2021-01-16T15:39:00.000Z,1610811540000,11
2021-01-16T15:35:00.000Z,1610811300000,11
2021-01-16T15:28:00.000Z,1610810880000,11
2021-01-16T15:22:00.000Z,1610810520000,11
2021-01-16T15:16:00.000Z,1610810160000,11
2021-01-16T15:10:00.000Z,1610809800000,13
2021-01-16T15:06:00.000Z,1610809560000,10
2021-01-16T15:02:00.000Z,1610809320000,16
2021-01-16T14:58:00.000Z,1610809080000,15
2021-01-16T14:52:00.000Z,1610808720000,12
2021-01-16T14:47:00.000Z,1610808420000,11
2021-01-16T14:42:00.000Z,1610808120000,13
2021-01-16T14:36:00.000Z,1610807760000,13
2021-01-16T14:31:00.000Z,1610807460000,12
2021-01-16T14:26:00.000Z,1610807160000,11
2021-01-16T14:22:00.000Z,1610806920000,16
2021-01-16T14:16:00.000Z,1610806560000,15
2021-01-16T14:09:00.000Z,1610806140000,14
2021-01-16T14:05:00.000Z,1610805900000,18
2021-01-16T13:59:00.000Z,1610805540000,12
2021-01-16T13:54:00.000Z,1610805240000,10
2021-01-16T13:49:00.000Z,1610804940000,10
2021-01-16T13:45:00.000Z,1610804700000,11
2021-01-16T13:39:00.000Z,1610804340000,13
2021-01-16T13:34:00.000Z,1610804040000,11
2021-01-16T13:26:00.000Z,1610803560000,12
2021-01-16T13:22:00.000Z,1610803320000,12
2021-01-16T13:16:00.000Z,1610802960000,15
2021-01-16T13:11:00.000Z,1610802660000,11
2021-01-16T13:07:00.000Z,1610802420000,14
2021-01-16T13:03:00.000Z,1610802180000,12
2021-01-16T12:57:00.000Z,1610801820000,11
2021-01-16T12:52:00.000Z,1610801520000,11
2021-01-16T12:48:00.000Z,1610801280000,10
2021-01-16T12:42:00.000Z,1610800920000,11
2021-01-16T12:38:00.000Z,1610800680000,11
2021-01-16T12:34:00.000Z,1610800440000,13
2021-01-16T12:27:00.000Z,1610800020000,14
2021-01-16T12:23:00.000Z,1610799780000,17
2021-01-16T12:19:00.000Z,1610799540000,14
2021-01-16T12:14:00.000Z,1610799240000,12
2021-01-16T12:09:00.000Z,1610798940000,13
2021-01-16T12:05:00.000Z,1610798700000,10
2021-01-16T11:59:00.000Z,1610798340000,15
2021-01-16T11:55:00.000Z,1610798100000,10
2021-01-16T11:49:00.000Z,1610797740000,15
2021-01-16T11:43:00.000Z,1610797380000,17
2021-01-16T11:37:00.000Z,1610797020000,12
2021-01-16T11:32:00.000Z,1610796720000,10
2021-01-16T11:28:00.000Z,1610796480000,16
2021-01-16T11:24:00.000Z,1610796240000,14
2021-01-16T11:20:00.000Z,1610796000000,17
2021-01-16T11:16:00.000Z,1610795760000,12
